Video_ID,Komentar,Jumlah_Suka,Judul_Video,Channel,Tanggal_Rilis,Panjang_Komentar,Jumlah_Kata,Kategori_Likes,Tanggal,Komentar_Bersih,Sentimen
SlA-terJkaI,Semoga orang orang baik ini bisa membawa negara kita lebih bermanfaat bagi warganya,2,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,83,13,low,2026-05-14,semoga orang orang membawa negara bermanfaat warganya,netral
SlA-terJkaI,"Kereen ,semangat kru film pesta babi.",1,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,37,6,low,2026-05-14,kereen semangat kru film,positif
SlA-terJkaI,"RAKYAT DAN MAHASISWA 🇮🇩 TIDAK BOLEH DIAM TERUSLAH BERSUARA TANPA BATAS WAKTU 🇮🇩🔥✊ 

             SUARA RAKYAT 🇮🇩",0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,112,16,none,2026-05-14,rakyat mahasiswa diam teruslah bersuara batas suara rakyat,netral
SlA-terJkaI,Antek ading itu Prabowo yang di kendalikan Donald Trump.,0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,56,9,none,2026-05-14,antek ading prabowo kendalikan donald trump,netral
SlA-terJkaI,Orang swasta modalnya dari pinjam bank yang berbunga. Jelas?,0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,60,9,none,2026-05-14,orang swasta modalnya pinjam bank berbunga,netral
SlA-terJkaI,Yang makan babi .BD,0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,19,4,none,2026-05-14,makan,netral
SlA-terJkaI,Semoga Allah mudahkan langkah perjuangan kelian,61,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,47,6,high,2026-05-14,semoga allah mudahkan langkah perjuangan kelian,netral
SlA-terJkaI,"Bikin juga flm pesta anjing, yg rebutan daging2 kekuasaan Dan anjing2 kurap yg pada jadi penjilat",0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,97,16,none,2026-05-14,bikin flm anjing rebutan daging kekuasaan anjing kurap penjilat,netral
SlA-terJkaI,"Semoga, gembulgembergember..",0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,28,2,none,2026-05-14,semoga gembulgembergember,netral
SlA-terJkaI,Antah Lah Yu Ang,0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,16,4,none,2026-05-14,antah ang,netral
SlA-terJkaI,"PEJABAT2 NEGARA HARUSNYA MENONTON ....
UTK BUKTIKAN INDEPENDENSI YG DITAMPILKAN PD FILM TSB",0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,91,13,none,2026-05-14,pejabat negara menonton utk buktikan independensi ditampilkan film tsb,netral
SlA-terJkaI,Tolong kalo bisa diputar di gedung MPR/DPR..biar mereka melihat dan menonton ...peace papua❤,0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,92,13,none,2026-05-14,kalo diputar gedung mpr dpr biar menonton peace papua,netral
SlA-terJkaI,Dimana bisa nonton full movie pesta babi?,0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,41,7,none,2026-05-14,nonton full movie,netral
SlA-terJkaI,mantap.. POKOKNYA ADA..,1,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,23,3,low,2026-05-14,mantap pokoknya,netral
SlA-terJkaI,"KATA TEMAN: 
Saya tunggu film PESTA ANJING 🤣",0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,44,8,none,2026-05-14,teman tunggu film anjing,netral
SlA-terJkaI,yg di film kan...dan atau yg bubarin....wkwkwk,0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,46,7,none,2026-05-14,film bubarin,netral
SlA-terJkaI,"Ada cukongnya yg jadi bandar.
Sama jeleknya dg yg mereka lawan. Cukongnya adalah yg terganggu bisnisnya oleh presiden sekarang, setelah lama 10 th mengeruk di zaman presiden Pinokio si pembohong, ijazah palsu 😅",0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,210,33,none,2026-05-14,cukongnya bandar jeleknya lawan cukongnya terganggu bisnisnya presiden mengeruk zaman presiden pinokio pembohong ijazah palsu,netral
SlA-terJkaI,Pokoknya ada kata legendaris dari boti.,1,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,39,6,low,2026-05-14,pokoknya legendaris boti,netral
SlA-terJkaI,"Pantas para *""cacing""* blingsatan",0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,33,4,none,2026-05-14,cacing blingsatan,netral
SlA-terJkaI,Keliatan seperti pahlawan tapi.... Proxxxxxxx,0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,45,5,none,2026-05-14,keliatan pahlawan proxxxxxxx,netral
SlA-terJkaI,Perjuangan adalah pelaksanaan kata kata.,0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,40,5,none,2026-05-14,perjuangan pelaksanaan,netral
SlA-terJkaI,Ini judul filmnya kebalik ga sih?🤔,0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,34,6,none,2026-05-14,judul filmnya kebalik,netral
SlA-terJkaI,jubi itu terafiliasi dengan separatis,0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,37,5,none,2026-05-14,jubi terafiliasi separatis,netral
SlA-terJkaI,"Kenapa urusin film babi,emang gak ada yg lebih penting?????",0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,59,9,none,2026-05-14,urusin film,netral
SlA-terJkaI,Kerusakan alam yang sembunyikan penguasa dzolim dari era 2 periode dilanjut kepada berkelanjutan antek asing dan boneka bekas penguasa rakus harta negara dan kekuasaan,0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,167,24,none,2026-05-14,kerusakan alam sembunyikan penguasa dzolim era periode dilanjut berkelanjutan antek asing boneka bekas penguasa rakus harta negara kekuasaan,netral
SlA-terJkaI,"Semangat Abang² Qu....
Sukses selalu....
NKRI harus selalu ada org² yg peduli dengan NEGERI ini",72,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,95,15,high,2026-05-14,semangat abang sukses nkri org peduli negeri,positif
SlA-terJkaI,"Yang tanya, Siapa yang mendanai film Pesta Babi.?   Pasti para babi, yaitu: Termul & Terwo..!",0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,93,15,none,2026-05-14,mendanai film termul terwo,netral
SlA-terJkaI,Semangat Bang 💪,4,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,15,3,low,2026-05-14,semangat,positif
SlA-terJkaI,Semangat bang terus suarakan kebenaran ❤❤❤,10,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,42,6,medium,2026-05-14,semangat suarakan kebenaran,positif
SlA-terJkaI,"Ya pasti adalah 😂😂😂
Masa turun Dari langit 😅",0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,44,9,none,2026-05-14,turun langit,netral
SlA-terJkaI,Babi ngepet juga film tapi aman² aje .😊🎉,0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,40,8,none,2026-05-14,ngepet film aman aje,netral
SlA-terJkaI,"Klo umat kepancing dgn hal "" sprti ini  dan marah mmbabi  buta itilah tujuan mereka senang",0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,90,16,none,2026-05-14,klo umat kepancing sprti marah mmbabi buta itilah tujuan senang,netral
SlA-terJkaI,Babi2 berdasi pada kepanasan nih ceritanya? 🤭🤪,0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,46,7,none,2026-05-14,berdasi kepanasan ceritanya,netral
SlA-terJkaI,Kenapa di bilang pesta babi ya,0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,30,6,none,2026-05-14,bilang,netral
SlA-terJkaI,"Gmn cara bisa menonton film ini. Apakah sdh ad di yutub,?",0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,57,11,none,2026-05-14,gmn menonton film sdh yutub,netral
SlA-terJkaI,Terus   cara ini efektif buat   negara...atau malah diburu sutradaranya....bergerqklah..dukung dukung,0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,101,10,none,2026-05-14,efektif negara diburu sutradaranya bergerqklah dukung dukung,netral
SlA-terJkaI,*SUBHANALLOH❤❤❤*,3,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,16,1,low,2026-05-14,subhanalloh,netral
SlA-terJkaI,Biasanya ada tuduhan antek aseng....pd hal siapa yg antek asing sesungguhnya....babi mang haram di indonesia...babinya gemuk2 pula.😊,0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,132,17,none,2026-05-14,tuduhan antek aseng antek asing sesungguhnya mang haram indonesia babinya gemuk,netral
SlA-terJkaI,Klo tujuannya untuk memperbaiki birokrat itu baik tp klo utk mengadu domba masyarakat dg pemerintah it kejahatan kolonial lokalisme,0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,131,19,none,2026-05-14,klo tujuannya memperbaiki birokrat klo utk mengadu domba masyarakat pemerintah kejahatan kolonial lokalisme,netral
SlA-terJkaI,Azas gotong royong Masya Allah keren 👍👍👍,24,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,40,7,high,2026-05-14,azas gotong royong masya allah keren,netral
SlA-terJkaI,Pendana nya ya pihak oposisi 😂,0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,30,6,none,2026-05-14,pendana oposisi,netral
SlA-terJkaI,"Amazing. 
Bravo deh",3,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,19,3,low,2026-05-14,amazing bravo,netral
SlA-terJkaI,"Kirain film tentang agama ternyata, tentang pemerintahan🤭🤭",1,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,58,7,low,2026-05-14,kirain film agama pemerintahan,netral
SlA-terJkaI,"Pesta babi artinya KKN , titip menitip , balas jasa.",0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,52,10,none,2026-05-14,kkn titip menitip balas jasa,netral
SlA-terJkaI,Penguasa sekarang sama film az takut 😂😂😂,0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,40,7,none,2026-05-14,penguasa film takut,negatif
SlA-terJkaI,Iblis berwujut manusia .,0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,24,4,none,2026-05-14,iblis berwujut manusia,netral
SlA-terJkaI,Kapan film pesta babi tayang bioskop Indonesia 😂,0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,48,8,none,2026-05-14,film tayang bioskop indonesia,netral
SlA-terJkaI,Sip. Patungan banyak pihak demi untuk membuka kebenaran!!,49,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,57,8,high,2026-05-14,sip patungan membuka kebenaran,netral
SlA-terJkaI,Yok nonton bareng di Senayan.,12,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,29,5,medium,2026-05-14,yok nonton bareng senayan,netral
SlA-terJkaI,"Pokoknya ada 😅
Setuju Bang jawabannya 👍♥️",4,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,41,7,low,2026-05-14,pokoknya setuju jawabannya,positif
SlA-terJkaI,Kelompok BABI kepanasaaaan...,0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,29,3,none,2026-05-14,kelompok kepanasaaaan,netral
SlA-terJkaI,"Yg jelas, Bung Dandhy Dwi Laksono ini lebih bermamfaat karya² nya di negeri ini daripada seorang letkol.",0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,104,17,none,2026-05-14,dandhy dwi laksono bermamfaat karya negeri letkol,netral
SlA-terJkaI,Sesungguhnya mereka adalah pahlawan pahlawan kaum yang terpinggirkan seperti rakyat kecil..,1,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,91,11,low,2026-05-14,sesungguhnya pahlawan pahlawan kaum terpinggirkan rakyat,netral
SlA-terJkaI,"Sudah bukan rahasia umum, hampir semua maen lah. Bancakan semua itu bang. Makanya gerah mereka & kepanasan. Rusak semua emang ngak cuma di Papua saja itu bang.",0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,159,27,none,2026-05-14,rahasia maen bancakan gerah kepanasan rusak ngak papua,negatif
SlA-terJkaI,Mantapbbbb... Tuh terbuka dananya dari mana berani ga Konoha....😂😂😂😂,0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,68,9,none,2026-05-14,mantapbbbb terbuka dananya berani konoha,positif
SlA-terJkaI,kalah sama Indonesia One for All 😅,0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,34,7,none,2026-05-14,kalah indonesia one for all,netral
SlA-terJkaI,Kerja gk dibayar.?? yg bener 😂😂,0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,31,6,none,2026-05-14,kerja dibayar bener,netral
SlA-terJkaI,"pokoknya ada,  sambil mencep😅😅😅😅",0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,32,4,none,2026-05-14,pokoknya mencep,netral
SlA-terJkaI,"Babi2 oligarki pemerintah pada ngamuk terus play victims rutin membohongi rakyat , PADAHAL makan uang pajak dari RAKYAT kan asuuuuuuu!!!🤣🤣🤣🤣",0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,140,20,none,2026-05-14,oligarki pemerintah ngamuk play victims rutin membohongi rakyat makan uang pajak rakyat asuuuuuuu,netral
SlA-terJkaI,penasaran pengen nonton full filmnya,0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,36,5,none,2026-05-14,penasaran pengen nonton full filmnya,netral
SlA-terJkaI,Mendukung ..,7,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,12,2,medium,2026-05-14,mendukung,netral
SlA-terJkaI,"Inilah Riil Pejuang Kebenaran
Hei..para Koruptor, Oligarki, Penjilat...Pecundang
Tidak Malukah kalian???
Harusnya mereka srmua Nonton!!!",0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,136,15,none,2026-05-14,riil pejuang kebenaran hei koruptor oligarki penjilat pecundang malukah srmua nonton,netral
SlA-terJkaI,"Baguslah lg ngetrend POKOKNYA ADA
Gmn Ted malu yoh",1,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,50,9,low,2026-05-14,baguslah ngetrend pokoknya gmn ted malu yoh,netral
SlA-terJkaI,Semangat abangku,10,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,16,2,medium,2026-05-14,semangat abangku,positif
SlA-terJkaI,"Semoga... 
Pesta babi menjadi PEMBUKTI.....",1,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,43,5,low,2026-05-14,semoga pembukti,netral
SlA-terJkaI,Keren bgt 👍,4,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,11,3,low,2026-05-14,keren,netral
SlA-terJkaI,Klo pun dibuka semua yng berkuasa saat inj bukan manusia yg sebenarnya … manusia sakit dan raja tega … sialnya negara ini.,118,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,122,22,high,2026-05-14,klo dibuka yng berkuasa inj manusia manusia sakit raja tega sialnya negara,netral
SlA-terJkaI,HIIDUUUP PESTA BABI+++PIIRAALKEN++JANGAN KASE KENDOOR+++LANJUTKEEN+++HINGGA KIAMAAT++MULAI HULU+++HINGGA HIILIIR++MELAWAN=++ POKOOKNYA ADA NDDAASMU++PARTAI++POLISI++SERDADU++JAKSA++HAKIM++PKI++MAFIA++ORMAS++LSM++DPRD++DPR++MPR= KONOHA,0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,234,12,none,2026-05-14,hiiduuup piiraalken kase kendoor lanjutkeen kiamaat hulu hiiliir melawan pokooknya nddaasmu partai polisi serdadu jaksa hakim pki mafia ormas lsm dprd dpr mpr konoha,netral
SlA-terJkaI,Jawab semua ada .kalau ada pertanyaan siapa yang mendanai .itu jawaban SAH .dan sudah diberi contoh oleh seskab tedi,2,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,116,19,low,2026-05-14,mendanai sah contoh seskab tedi,netral
SlA-terJkaI,"Dijajah negara asing ❎
Dijajah negara sendiri ✅",1,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,47,8,low,2026-05-14,dijajah negara asing dijajah negara,netral
SlA-terJkaI,"Paling juga penyuport dan pendananya adalah kolaborasi dari para oligarki yg terdepak setelah prabowo jadi presiden karena mereka sekarang lagi ""gigit jari"" dan juga dari para lawan politik yg kalah di pilpres kemaren..kenapa baru sekarang di bikin  film ""pesta babi""nya?!.. yang isi filmnya menyerang kebijakan pemerintah..sudah pasti ada motif politik di dalamnya yang tentu tujuannya menyerang kebijakan pemerintah terutama menyerang presiden prabowo subianto dan kabinet yang beliau pimpin.",0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,494,68,none,2026-05-14,penyuport pendananya kolaborasi oligarki terdepak prabowo presiden gigit jari lawan politik kalah pilpres kemaren bikin film isi filmnya menyerang kebijakan pemerintah motif politik dalamnya tujuannya menyerang kebijakan pemerintah menyerang presiden prabowo subianto kabinet beliau pimpin,netral
SlA-terJkaI,Babi2 berpesta..dan mereka panas 😂,0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,34,5,none,2026-05-14,berpesta panas,netral
SlA-terJkaI,"Luar biasa film pesta babi, mulai jelas perfilman Indonesia 🎉🎉",5,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,62,10,medium,2026-05-14,film perfilman indonesia,netral
SlA-terJkaI,smoga mp4nya tersedia di LK21. free tersebar ke khalayak yg lebih luas...,0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,73,12,none,2026-05-14,smoga tersedia free tersebar khalayak luas,netral
SlA-terJkaI,"Ya buka pengalihan isu, para politisi kan udah blak2an betapa besar biaya politik mereka , jadi bupati/walikota, gubernur , presiden sungguh luarbiasa dana yang butuhkan. Dari mana uangnya.",1,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,189,28,low,2026-05-14,buka pengalihan isu politisi blak betapa biaya politik bupati walikota gubernur presiden sungguh luarbiasa dana butuhkan uangnya,netral
SlA-terJkaI,sebetulnya ga ada yg berhak mempertanyakan tapi begitulah realitanya yg duit negara dihambur2 malah beritanya makin kabur tapi yg independen harus transparan,77,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,157,22,high,2026-05-14,berhak realitanya duit negara dihambur beritanya kabur independen transparan,netral
SlA-terJkaI,Semangat bung perjuangkan kebenaran dlm film asli bukan rekayasa . Sucses n GBU all ❤️❤️❤️,16,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,90,15,medium,2026-05-14,semangat perjuangkan kebenaran dlm film asli rekayasa sucses gbu all,positif
SlA-terJkaI,"Pesta (para) Babi...... 
Kenapa HARUS MERUSAK ALAM yang katanya demi ketahanan pangan....??? 

Haruskah tragedi Tamiang di pindah ke Bumi Kasuari...??? 

Haruskah mengebiri OTAK demi urusan Perut...??? 

Entah lah..... 
Yang pasti ini Indonesia..... bukan Konoha...",1,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,265,34,low,2026-05-14,merusak alam ketahanan pangan haruskah tragedi tamiang pindah bumi kasuari haruskah mengebiri otak urusan perut indonesia konoha,netral
SlA-terJkaI,Keren....🇲🇨🇲🇨🇲🇨,7,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,15,1,medium,2026-05-14,keren,netral
SlA-terJkaI,"""Siapa sesungguhnya antek asing?? ""😮",1,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,36,5,low,2026-05-14,sesungguhnya antek asing,netral
SlA-terJkaI,Ini perlu dicontoh bukan mikirin korupsi,89,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,40,6,high,2026-05-14,dicontoh mikirin korupsi,negatif
SlA-terJkaI,Lanjuttttt ...,3,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,14,2,low,2026-05-14,lanjuttttt,netral
SlA-terJkaI,"Kalau merasa gak salah....kenapa harus panik atau terganggung dgn film ini, kecuali kl merasa memang salah",1,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,106,16,low,2026-05-14,salah panik terganggung film salah,negatif
SlA-terJkaI,Kereeennn.... 👍👍👍,6,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,17,2,medium,2026-05-14,kereeennn,netral
SlA-terJkaI,alah 😅,0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,6,2,none,2026-05-14,alah,netral
SlA-terJkaI,Tni kt mirip operasi militer israel di gaza..rezim gila..,2,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,57,9,low,2026-05-14,tni operasi militer israel gaza rezim gila,netral
SlA-terJkaI,Sehat selalu untuk orang2 yg melawan,24,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,36,6,high,2026-05-14,sehat orang melawan,netral
SlA-terJkaI,Sdh tidak mempan lagii akal pikiran mereka bg dan ga bakalan di tanggapi,1,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,72,13,low,2026-05-14,sdh mempan lagii akal pikiran tanggapi,netral
SlA-terJkaI,Pejabat2 konoha sudah kebal.semua bentuk kritik. Kalo mau mengkritik harus siap mental dan siap pake helm fullface saat keluar rumah,0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,132,20,none,2026-05-14,pejabat konoha kebal bentuk kritik kalo mengkritik mental pake helm fullface rumah,netral
SlA-terJkaI,GASSSSSSKEUN,5,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,12,1,medium,2026-05-14,gasssssskeun,netral
SlA-terJkaI,Keren Bang,4,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,10,2,low,2026-05-14,keren,netral
SlA-terJkaI,"Ah ...saya gak percaya bikin film tenaga kerja kok gak dibayar...(BOHONGNYA KEBANGETAN).
Kalo ini mah namanya promosi film..",0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,124,18,none,2026-05-14,percaya bikin film tenaga kerja dibayar bohongnya kebangetan kalo namanya promosi film,positif
SlA-terJkaI,Mana mau pejabat nobar pesta babi itu mencerminkan diri mereka 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,2,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,73,11,low,2026-05-14,pejabat nobar mencerminkan,netral
SlA-terJkaI,Muuuaaaannntttaaaapp,4,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,20,1,low,2026-05-14,muuuaaaannntttaaaapp,netral
SlA-terJkaI,"Yahhh
Menuju Indonesia lebih baik
Nga seru

Inget Indonesia budaya ny korupsi dan jadi babu negara lain",1,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,103,17,low,2026-05-14,yahhh indonesia nga seru inget indonesia budaya korupsi babu negara,negatif
SlA-terJkaI,Antek asing yang sering omon omon doang,0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,39,7,none,2026-05-14,antek asing omon omon doang,netral
SlA-terJkaI,Ini contoh pertanyaan2 rezim otoriter untuk menyumpal suara2 kritis rakyat & menutupi kelemahannya,1,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,98,13,low,2026-05-14,contoh rezim otoriter menyumpal suara kritis rakyat menutupi kelemahannya,netral
SlA-terJkaI,Jangan smp ABANG jd korban PENYIRAMAN berikutnya.,21,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,49,7,high,2026-05-14,smp abang korban penyiraman,netral
SlA-terJkaI,"Pantesan aja dibungkam,,,antek asenk nya takut kelihatan wujudnya...Genk nya Omon"" terutama adexnya tuh",0,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,103,13,none,2026-05-14,pantesan dibungkam antek asenk takut wujudnya genk omon adexnya,negatif
SlA-terJkaI,"POKOKNYA ADA 😂😂😂😂
Keren 
Siapa antek asing",1,Terbongkar Pendana Film Pesta Babi 🙀,Kucing Mujair,2026-05-14 12:16:33+00:00,42,7,low,2026-05-14,pokoknya keren antek asing,netral
