id,username,komentar,country,rate,waktu
712433f3-9993-4f95-b9d8-6e1206737da7,Sutrisno Sutrisno,Good game,ID,5,2021-09-02 08:46:34
d31ce6d8-92d9-420b-aae1-b3e9fa9f5bd0,Handri Nugraha,Tolong perbaiki. Saya tidak bisa masuk dalam turnamen bullet.,ID,3,2021-09-02 04:34:50
0294729e-b6b3-48ef-bec9-d5cc338b656e,Adhi Ruswadi,aplikasi nya lumayan bagus,ID,5,2021-09-01 23:03:53
4e07f453-4fc0-4847-9669-9f756ce82782,MOH. Farid Firmansyah,"Appnya sudah bagus fitur lengkap. saran saya tambahkan mode multiplayer offline, misalkan pakai bluetooth atau LAN",ID,5,2021-09-01 19:00:12
8df5a375-abf2-464a-b3db-e94b3903085c,arif fadil,ingat...... di planet bumi ini banyak grandmaster catur yg tidak terkenal......jadi sebelum kalian melapor mohon di pertimbangkan lagi....... 🕵,ID,1,2021-09-01 14:06:37
3d4bb101-d7b3-4a8e-abfa-1a08ed9d4160,Stasiun Game Banyuwangi,Berpetualang di dunia catur,ID,5,2021-09-01 13:34:51
d8ecd117-2f71-4158-b65e-705e179eec88,Pilih Utomo,serius keren,ID,5,2021-09-01 13:28:49
db073f28-d0bf-4b31-8fa6-844fd10aaec0,tifarah collection,good,ID,5,2021-09-01 13:21:47
823648d2-882a-47be-855b-d9ffc6beb570,MJD DGB,good,ID,5,2021-09-01 11:44:15
9c9ba445-aa0f-4b38-8dae-474c2ee40c14,Made Agus,tidak bisa komen dgn lawan,ID,5,2021-09-01 07:18:46
5f76055c-c236-466f-8f13-7eab7d3b0b8d,Dani Maulana,"Its only chess, but the best chess app in the entire world and its free.. (If you dont use the paid feature)",ID,5,2021-08-31 20:36:40
d9a8693e-8b80-4a8b-873c-162b4c628cd7,Khalid Yudhistira,good.,ID,5,2021-08-31 20:27:24
fd89e13f-483f-4a57-bff7-4cc83135b699,Riski Novaris,kereeen,ID,5,2021-08-31 20:07:04
3e86e6f0-66c0-40bc-8eb7-3f366e7ddaea,andry virhansyah,"mantabzzzzz...bisa belajar bwt pemula, ada puzzle harian, studi kasus...tanding antar benua...top",ID,5,2021-08-31 19:57:06
38c75ef3-641d-40dc-8297-7f1cc8ffb22e,Arenza Reza,👍👍👍👍👍👍👍👍👍👍,ID,5,2021-08-31 18:24:48
e5efeefb-973a-499b-90cc-0c5bb1466fba,asnul Mandiri,Take it,ID,5,2021-08-31 15:51:28
e71ce125-7cee-4fcd-a5e8-b2051744ce77,Muhammad Darwis,Bagus sekali,ID,5,2021-08-31 12:27:46
7b8dfda4-cbfc-4276-a430-36090b66550e,Yoi,Mantap jiwa,ID,5,2021-08-31 11:18:20
1ec1cb15-0165-46dd-b62a-6e4860d7cc93,Putra Bangsa,Kenapa Akun saya di Tutup..?,ID,1,2021-08-31 09:22:41
79bacd13-6d1c-4248-8ba4-57692bfd4236,Arya Sadewa,Yah boleh la....,ID,5,2021-08-31 01:47:56
821808fe-804a-4d1c-9fb3-1688fb86d81c,M.Fajri Thoyib,Tidak dipergunakan,ID,1,2021-08-31 00:50:25
3bffb33c-91e6-4c4d-8152-89644d914f85,Dafit Fauza,"Payah,,kalau lagi main suka ngga konek. Padahal data internet nyala & sinyal ada.",ID,1,2021-08-30 21:48:43
37de4741-083b-4f55-914f-80dfbdd39231,Fyanotronik Electric,Sangat menyenangkan,ID,5,2021-08-30 19:15:37
c4b90738-9969-4c55-8946-b19da9261bd9,Raditya Zidane,Gk bisa main,ID,1,2021-08-30 16:54:34
70a5ea51-b0b3-4920-baf9-a69b3bffb77b,Hio Ch,Bagus sekali,ID,5,2021-08-30 14:30:52
4f4b154b-b39c-4599-9762-f167e7142d4f,Samser Pasaribu,C. B!. L Gp vode,ID,5,2021-08-30 14:17:58
35a0fafa-913c-4789-a023-473cf1a646e3,A B W,"Saat mau menang pasti menghubungkan ulang padahal sinyal bagus, entah cheter atau apa, mohon di perbaiki",ID,2,2021-08-30 11:54:24
d72907f7-cd1b-4aef-9392-b0c77deaf0bf,HY_DO_Scorpio 86,cukup bagus dan saran kalau bisa kedepannya agar bisa ada lawan Random lagi jangan cuma yang selevel aja biar bisa tambah seru lagi....,ID,4,2021-08-30 09:38:49
42ef88b7-af00-4887-a001-299fdbf66d0c,Hafzhil Fiqhi “Brz” Sakha,sssiiiiiiii.........!!!!!,ID,5,2021-08-30 00:49:09
576a5899-cb06-4ba7-8b84-8e866880f2e8,Jaka Surya,menyenangkan💕😍💕😍💕😍,ID,5,2021-08-29 17:53:40
cfd8eb90-385a-466b-aff3-1eb2079d63fe,Syahrul Rizal Efendi,bagus,ID,5,2021-08-29 14:59:56
3a54ee17-20ea-4c82-b483-676a43bf282b,ATLASS,Seru,ID,5,2021-08-29 13:54:47
bd45aba1-e423-4646-b367-55678818e29c,Rudin inayah,Terus perbaiki,ID,3,2021-08-29 10:43:25
91fc75dc-a5e9-4b0b-8c93-9f70d4eabc85,Ganes & Ivana,keren,ID,5,2021-08-29 09:47:14
4dec5465-af63-47f5-8111-9e9d995de484,Abdan Sulistiyo,Sangat menarik,ID,5,2021-08-28 19:00:29
2e9a2fc9-ee4d-42a9-8bd2-c692e22ec544,Fitrang Sumbogo,The best aplikasi Catur in the World 🥰,ID,5,2021-08-28 18:23:59
256485ba-8d76-4104-8ba6-370424a70e52,SRI YANTO,good game,ID,5,2021-08-28 16:39:43
a2028763-cd24-41b7-8528-ca9ed4617edc,munardi 1990,"gambar bureng alias tidak jelas, alangkah baiknya jika warnanya di ganti hitam dan putih saja dan bentuk prajuritnya pun hrs yg jls tdk hampir menyerupai",ID,3,2021-08-28 15:03:51
6367492a-4e6e-44e1-a9ce-eb26b8894340,agung nugroho,lumayan ringan di hape lama,ID,5,2021-08-28 08:13:10
d3450021-b283-4b30-8f63-44f1e0f22c12,Candra Prasetiyo,Mantep,ID,5,2021-08-28 07:21:22
249efd68-1532-455e-8585-8b5673671abc,pianus zai,lumayan,ID,1,2021-08-28 00:42:15
5d2c3b18-17e7-452c-a255-2efacd68bf0a,Agus Rohimat Kusumah,Bagus nambah nilainya klo menang kecil poinny sedangkan kalah besar gmn bisa ketemu sama magnus carlsen di aplikasi ini. Padahal ini sebuah media yg bisa memungkiinkan hal itu terjadi hmmm. Tolong pertimbangan kan hal ini. Terimakasih,ID,5,2021-08-27 22:35:27
3cf7a33f-4909-44cb-a78d-842b9ed9d677,Giar Rafli A,simple,ID,5,2021-08-27 21:49:16
ae2c79ac-9b74-46b7-b5d2-f47dd996ba0d,Edy Surya,hiburan yg menyenangkan. bisa maen catur dmn saja,ID,5,2021-08-27 17:25:06
f61cf346-96fa-4f73-95f7-6a7df02039cf,Hasbullah Budiman,Good game i love it....,ID,5,2021-08-27 17:03:01
aca97a6e-17d6-40da-8c38-c2fc16345a27,Cek Cek,Sinyalnya padahal bagus tapi kok ngelag ya,ID,3,2021-08-27 13:31:35
72b84fb9-4083-4b11-87a5-77043cd981a6,Fito Hernanta,We aku pro ni,ID,5,2021-08-27 10:25:36
da03567e-d482-4efa-9f0f-300ae5b82564,Key Zack,Mantul,ID,5,2021-08-27 10:12:51
5c3a9ded-f887-4536-870a-426c992645ab,Risal R,Pion melangkah sendiri. Diarahlam 1 langkah malah maju 2 langkah. Mentri makan kuda sendiri padahal belum diarahkan. Curang ni,ID,1,2021-08-27 09:29:25
ef743ad2-13c0-46ab-8423-287c2fd0b776,Didik Hernawan,melatih berfikir,ID,5,2021-08-27 01:16:31
99dfb8d3-a9c5-4e5b-a425-fa6d4e29d653,Aris Kurnia Rahman,Good job,ID,5,2021-08-26 22:52:25
90a8b3d7-c0c5-4b4c-b716-6de34067c450,Reksa Tiga (Tiga Reksa),become to the master,ID,3,2021-08-26 13:34:35
6c4dfa2f-4cef-4150-a8b5-02a146fb6c09,Andreas Saragih,Upgrade your signal in game,ID,5,2021-08-26 11:08:01
57a061b1-361c-4c2e-9da7-930fee7b243f,Aries budiman,Oke bgt,ID,5,2021-08-26 01:24:09
ddff5d2d-08bf-46b8-8c84-4405ef945ba4,Farhan,♟️♟️♟️♟️👍,ID,4,2021-08-26 00:31:31
697d638b-ed3e-41e2-b725-eb6881e09fdf,gaw se,"Alangkah baiknya jika di tambah fitur streaming untuk top rank, jujur gw lebih suka nonton karena nambah wawasan strategi",ID,4,2021-08-25 23:36:31
4f74ff84-7660-4a6d-a242-44258bf5f74b,Iqbal,aplikasinya bagus,ID,5,2021-08-25 19:37:59
b1654601-1874-43dc-bd8d-dd4141e2af3b,soe kang,Mantap,ID,5,2021-08-25 18:39:21
7d5017c1-2127-40fe-af89-9c80d8c5ef1a,Daniel Lubis,bagus,ID,5,2021-08-25 18:00:01
25c9e697-f3ba-4419-9daa-e4cece154ce2,Lim Ay Cu,Wah ta pien,ID,1,2021-08-25 17:27:58
4e379869-a210-4d21-b7b4-fa33df45a664,Aryadi Yadi,Ok,ID,5,2021-08-25 15:37:46
e5376825-3db6-4aaf-9be3-d612d1ee7120,Iwan Harleris,"Bapak saya GM 2800 an sekarang sudah bisa menahan imbang bahkan menang melawan si gm super 3000 an macam nakamura , chess youtuber, dkk baru saja ikut turnamen ranking 2 hehe saya yang masih 600 an saja masih susah saingannya ada yang 1500 an 1000 an hehe tetapi gamenya bagus kok buat sinyal lag tidak pengaruh bagi elo dan performa gameplay solusinya tinggal close game selesai tidak usah bingung",ID,4,2021-08-25 13:00:32
3aeb0f9e-f0c4-4528-b50f-b9cdab728341,Penuntutilmu,Game nya bikin gue strres tapi game ny bgs,ID,5,2021-08-25 08:20:22
502d3979-ee1e-4438-95e0-c840cc54d0a6,Tyas Wahyudi Khalif Akbar,"sy maen catur karena terinspirasi babang ayanokouji yang gw banget, soalnya ningen adalah alat, dan watashi adalah raja",ID,5,2021-08-25 05:21:54
f314bc7f-111b-4624-831a-80486ca3ea4c,Rifqi Arifaldie,Gak bisa kirim pesan.terkadang lawan komputer.langkahnya curang.ngawurre,ID,1,2021-08-25 01:02:38
77d0220b-1bd9-458c-ac37-1a412fe4ce6d,yulie ameng,Goodddddd,ID,5,2021-08-24 21:02:13
901c8e59-05e3-4fe3-9952-102654367c39,Erlangga,Nice game and nice player,ID,5,2021-08-24 19:07:58
8491f107-1254-4f5d-b2b4-7cff93eda9dc,Fatik Khairul Anam,mantap,ID,5,2021-08-24 19:07:16
56d28662-87dd-4d9a-9f3b-1ddbd004a345,agoyabis 123,Mantap,ID,5,2021-08-24 16:01:18
9700d5f2-ef47-4cdb-9596-c315618eeea6,Nomer Gratis,Good,ID,3,2021-08-24 15:48:02
4e8f798f-848c-4c47-94a6-82fbe1625350,Dana Ruru,entertaint,ID,3,2021-08-24 15:04:33
5337b264-a836-42fd-beab-9058b1974098,Aditiya Pratama,"Tolong saat musuh tidak jalan lebih dari 2 menit segera hitung mundur pengeluaran, karena kadang musuhnya suka lama lamain waktu kalo kalah.",ID,4,2021-08-24 10:33:55
8e90c8f2-0049-4aaa-9eda-7644ea38813c,Umbar Prayogi,👍👍👍,ID,5,2021-08-24 05:38:41
5a765fbf-69d6-4cde-8d98-dd29f1b9e26a,nfizio nfizio,mantap sangat menghibur,ID,5,2021-08-23 23:10:26
288bf8d1-a76b-4ac6-93f5-7437146f44e3,muhammad Rizky Sarbani,gold,ID,5,2021-08-23 22:57:10
d9b62135-dec6-4292-b77e-1b37efd2720c,alii_ oiii,bagus,ID,5,2021-08-23 21:42:56
a3887875-5d9f-4a34-aef6-7a5718357c50,Tukang Edit Komen,YouTube: TUKANG EDIT KOMEN,ID,5,2021-08-23 17:34:09
a042d708-164a-4ef5-a995-9867c4ac523b,GARINDRA B,Wew,ID,5,2021-08-23 16:02:34
0f2d265d-8ed1-43e6-bcab-2d78878aad80,muhammad isnaini,mantab,ID,5,2021-08-23 15:26:11
832fe0fe-3b80-448c-9a10-11b67de9bd65,M. Chotil,oke,ID,5,2021-08-23 15:05:08
7723d213-cacf-406b-ae61-fdbd2c841430,Beny Perdana,Good,ID,5,2021-08-23 12:35:27
f04ea6bc-0c17-44ce-9f5f-e1adeb18b78e,Abda Pijat refleksi,good job,ID,5,2021-08-23 10:10:12
83c16dd6-d7e1-4e73-9709-1cfb5a5b6205,Tegar Shoju,Kenapa dihapus,ID,1,2021-08-23 09:11:32
cc9376da-f79f-4449-ad2b-8f183215c4db,Yuyun Alfiani,Mantap utk berlatih,ID,5,2021-08-23 04:26:33
5fa79ee4-9f23-4898-bb3f-33c2d02eb438,Shindu A.B,mantap,ID,5,2021-08-22 22:30:55
e7370aad-09fa-4971-b611-294c7c6b3d18,Ridhwan Nur maulana,Aplikasiny bagus bangat! .......... .............................,ID,5,2021-08-22 15:00:45
f6813c78-90e4-494d-ba73-e467b04afc91,Novita Saal,Game ini kek Kon... Dan kek bgs BaGus Sekali,ID,5,2021-08-22 14:58:11
5dce939e-7d5c-4f73-a2aa-ff419c9586c3,Bagusarifin Winahyu,I like ! Very amazing!,ID,5,2021-08-22 13:32:02
3ef1fde0-3750-478c-9f94-cc315f7de654,banG Ipin82,Nice game,ID,5,2021-08-22 03:24:30
9ccfcc89-f6d8-4f62-87b4-12c3c4f8ffb3,Ricky Arizona,"mengisi waktu kosong dan mengasah otak , game recomended deh ..",ID,5,2021-08-21 23:32:00
4e8bbde3-5ff4-4ca6-af64-f0c55735bed2,Krisna Krisna,i like chess,ID,4,2021-08-21 23:12:28
b85610c4-d297-4ed9-8921-2d8f83e24a69,Abd Muhid,Game bagus.,ID,5,2021-08-21 22:23:15
bbcf42eb-9ff9-4967-a7c6-f32f7efb3996,Dicky,Bwje,ID,5,2021-08-21 19:52:25
5c1ae87f-6027-4450-8819-cbbfad598af3,Dilannn,"THE BEST CHESS APP, BUT SO MANY SMURF",ID,5,2021-08-21 18:56:43
3f9bbbac-43fd-4c60-b734-04808cf396e1,Sely Salsabela,good,ID,5,2021-08-21 17:55:34
0bfd5caf-74d8-4b51-a2bb-f801f0e2aaef,andre Nainggolan,Mantap,ID,5,2021-08-21 17:37:54
141a87cf-9463-4c6c-b438-562d53d8efad,yesaya putra lambu,so good,ID,5,2021-08-21 14:41:28
05dd738f-fefa-4913-99fa-773df1c3e3ec,Sandi Kristian26,"TOLONG BUAT PARA CHEATER DI PERHATIKAN BANYAK CHEAT DI CATUR INI,DONG DALAM MODE BLAJAR CATUR ADA BAHASA INDONESIA NYA ,KARNA SAYA LITTLE2x SPEAK ENGLISH ,MOHON PERHATIAN NYA TERIMAKASIH 🙏",ID,5,2021-08-21 13:27:48
701c994d-7b21-4c5b-8c34-2134d8f02245,japan jeh,Bermain dengan bot bukan dengan orang asli.,ID,1,2021-08-21 11:18:23
7abfee3f-8db2-41e0-94ed-49369d221be8,Ririe,Bagus,ID,5,2021-08-21 10:41:48
f70711df-11e0-4303-9a8d-bcc3b4e8ca8f,Nur Rokhim,"Game catur yg bagus, karena memberikan banyak fitur utk berlatih lebih banyak hal dalam percaturan....",ID,5,2021-08-21 07:28:02
03049a23-2870-4209-8275-db0077555d9c,Felix Andreas,Good,ID,5,2021-08-21 06:28:16
83612d10-8dd3-466b-a7b1-dfa534cb9844,Ahmad Affandy,siip lah,ID,3,2021-08-20 19:38:21
062e5862-b60c-4278-95ee-0a388ab74c05,Vincent Bil,WOI BIKIN GAME ITU YANG BENER MASAKKO GAME TERKENAL MASIH PUNYA BUG SEPERTI KALAU LAGI JALAN HANYA BISA RATU SEDANGKAN LAIN TDK BISA !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! 😡😡😡😡😡😡😡😡😡,ID,1,2021-08-20 19:30:27
6cdc4b62-84c1-443b-8d49-c9ed9633a936,Putra Borneo,ok,ID,5,2021-08-20 16:43:23
ed811e4e-648a-4174-959a-b80b8b48d57b,Jauhari,"Buat kalian yg jago, tapi ELO rating dibawah 1200, jgn pernah coba"" main serius sampe akurat 85-90%, karna kalian akan terkena banned dengan alasan ""Bermain Tidak Jujur""",ID,2,2021-08-20 14:13:04
e941cb57-c56e-4e6f-9e30-c9fa00f2060c,Surya Yanto,penambah umum eh kemampuan 👍👍👍,ID,5,2021-08-20 13:37:10
1d10d72a-2126-4d9f-8f4f-0e5831813327,Nawang sari,Gamenya bikin nambah pinter 😁,ID,5,2021-08-20 03:36:36
d8f11d24-313f-4d1c-aeb8-02ed5da79a87,Herlambang ramadhan,Download ya,ID,5,2021-08-19 22:35:46
97c4f33e-1be9-44d7-8f2f-3f755091efaf,ABDUL HOLIK,Sangat Bagus sekali saya suka,ID,1,2021-08-19 21:59:31
a7c305b1-d3bb-4c13-82e4-638d72481c02,Madina Almira,Luarrrr biasa,ID,5,2021-08-19 19:25:25
ecd0d7a4-c226-4393-929d-3f79ede2bf4e,Ruslan Cacan,Mantap... 😘,ID,5,2021-08-19 16:10:00
9c19529c-cbd0-49fd-bdc4-0d88ed3d6d0d,Muhammad Mahendra,👍👍👍,ID,5,2021-08-19 12:53:43
89e1e1cf-07ac-4dc3-9ed1-d0973e8c4a0d,Muh Yusril Alifian,aplikasi andalan,ID,5,2021-08-19 08:16:40
b39d67e4-4e01-4c1f-a0ff-6ca07e729a8c,Eko Hermawan,Saya mau berlangganan via pulsa telkomsel kenapa tidak bisa ya? Untuk pulsa sdh memenuhi,ID,4,2021-08-19 08:14:50
f7bf51ad-ad2a-4cd9-a91e-efdbc4e5acdb,Topansyah Abimael,bagus,ID,3,2021-08-19 04:43:15
0ff637db-bf97-4169-93b2-a8148424326c,Eko Prasetyo,seru,ID,5,2021-08-19 03:22:34
63345d13-2f99-4a84-9cc6-b2b5d49f3142,age wira,ntabs,ID,5,2021-08-18 21:57:53
b81c4d2d-f675-44f6-ba7f-5669785afc60,Rahmad Adi Santoso,terbaik,ID,5,2021-08-18 20:03:14
c5a1b652-b6fa-455f-a3cc-f86698406303,Just Vai,bagus,ID,5,2021-08-18 18:58:24
f644e2ba-23f6-4891-ac17-07216a73e4ce,agun agun,Mantapp,ID,5,2021-08-18 07:02:22
312694f3-ce41-4dbe-97f1-55ef999c7ca1,Ni'am Arbotz,Permainan janc*k.. Lawan sering main curang seperti pengaturan waktu yg tiba2 selesai.. Atau klah sendiri seblum permainan selesai..,ID,1,2021-08-17 19:51:45
6585be4e-387f-40cd-9377-57fd1dbb13b2,Nixon Kaparang,mantap,ID,5,2021-08-17 18:37:56
466a8502-0350-4c52-86dc-76e1b335c900,Iyan Sofyan,Lumayan untuk pemula dan profesional...,ID,5,2021-08-17 18:00:55
cdf6a5a5-ecd8-468a-a577-3fe9d21883a8,SJc Sandal Jepit chanel,main chess disini bisa ketemu banyak lawan,ID,4,2021-08-17 16:11:45
6e08fd3a-a73c-4041-ae7c-d1ace0de4b7d,Renoward Simamora,ok,ID,5,2021-08-17 14:13:03
d88adea1-e92f-4c75-b364-1833cab09d16,Heri Sutanto,mantap,ID,5,2021-08-17 13:46:09
fff00389-19f6-4a9c-8bbc-b821687a335a,Irfan azhar,Dewa kipas no.1,ID,4,2021-08-17 11:59:30
5a99c81f-44ac-43f8-94eb-84e8264abff5,Suji Santosa,lebih banyak latihan lebih bagus,ID,5,2021-08-17 08:40:01
ee323855-472b-4e55-8a86-2b5c30368dd9,DEUX XD,Bagus banget sih buat belajar main catur ato pas gabut 🗿,ID,5,2021-08-17 07:41:04
07b3d536-e3c2-49fa-b343-66a38512bcf1,Bambang Sugimbang,gud,ID,5,2021-08-16 18:56:01
2706e1fb-6625-44ad-b970-3cc28fb620f5,Reywan Island,ajib,ID,5,2021-08-16 18:03:26
1f0b4499-e5db-451c-9a7c-15dea96ca16d,Tom kuclok,Sangat bagus😊,ID,5,2021-08-16 17:07:02
c0f22832-bee3-4074-94d5-8676ca427a3f,Andy Cahya,Bagus 🤙,ID,1,2021-08-16 16:45:53
de50c409-e003-435b-99f0-72b22e47f1b0,Capunk Elquartararo,seru dan menantang,ID,5,2021-08-16 12:57:56
99932929-f9f1-4db1-beb4-b1567ed63e9f,happyTV Channel,Sering error aplikasinya..pas mau menang tau2 keluar aplikasinya jadi kalah,ID,1,2021-08-15 22:07:32
7e7be32f-5f1e-4ccc-913b-688164adcc7b,Sulfi Fiji,My hobby,ID,5,2021-08-15 21:50:11
9b2b78f6-fcee-42b7-8fb7-dea4fa00ace7,Kang Hermawan,i like it,ID,3,2021-08-15 18:18:08
ca4b51e3-b176-47e8-8866-f60a1c425103,Uciha Mawan,Good,ID,5,2021-08-15 15:54:59
ea4c2f11-b0ee-4b9d-84c2-2753f8608f18,ronny syahrani,ok,ID,5,2021-08-15 13:34:18
a6462ec4-2fe3-45de-935c-f77f0ad727b1,Royy Sampun,pemain catur jalanan,ID,1,2021-08-15 11:47:07
f0318a51-5421-4af4-b1b6-28046e492e2f,Dafa Fernando,Tambah bot kureiji ollie kalau bisa. Karena dia juga membuat orang orang berminat bermain catur,ID,4,2021-08-15 11:11:56
3eec5eed-6035-4d73-a68b-bc3f94bdb982,Ari Murtono,Bisa tidak bosan dlm mengerjakan yg penting,ID,5,2021-08-14 23:04:24
7d4319f8-ba9b-48ed-8908-b26c8b9d3d3d,Zein Tahta Perdana,"Aplikasi buatan manusia atau hewan ini, kenapa sementara main sma teman langsung keluar sendiri",ID,1,2021-08-14 22:09:37
e9dcb42a-a0a3-462e-b098-fbb91ab1dd5f,Robi firmansyah,Lumanyan menyenang kn,ID,4,2021-08-14 19:40:45
718d93a6-5a37-4b8b-abd3-7eefef215d6b,Ilmi Almannan,Ups,ID,5,2021-08-14 19:09:51
8a0c717d-189e-47f8-a22b-bb4075046144,ega kusuma,nice,ID,5,2021-08-14 19:06:28
d2ea21f4-0e5c-488f-b5ce-627b2b968d91,R a m s,"Aplikasi nya bagus banget,buruan download aplikasi catur ini",ID,5,2021-08-14 18:00:51
bb9f3c75-2f32-4458-9b41-330c6d9fb0a5,Abah kiki,ok banged,ID,5,2021-08-14 14:14:57
a4efd0aa-1ef8-4539-9ad4-19502a93648f,Prisna Winner,Aku gm main Di akun Elo rating kecil. Kadang serius kadang main konyol eh kok akun di ban karna cheat Wkwkwkwkwk aku tawa sampe ngakak,ID,5,2021-08-14 13:16:02
8f5399fa-e9c1-4608-975b-d38175b78ec4,Waluyo adja,Oke sekali,ID,5,2021-08-14 10:14:36
3432390a-6c7d-45f6-962b-a2194d3fd46c,Allphandri Phandri,Keren abis,ID,5,2021-08-14 01:41:12
2baafb51-7cad-4a2e-bc8f-884d89c6a126,Andrew Hartanto,Aplikasi bagus,ID,5,2021-08-13 23:21:10
82f736c7-a615-4fbe-a045-4af83d7b100f,Fahmi Nuzarwan,keren,ID,5,2021-08-13 23:18:12
b0b8416d-f14d-4b18-a99b-c2a79397e822,Dae Fan,Blom coba,ID,5,2021-08-13 20:39:56
4e342a6b-c29a-4423-86c6-aaf431031a21,Hussein Isron,"Aplikasi ssangat bagus, alogaritma bervariasi",ID,5,2021-08-13 20:35:22
393861f5-f687-4ee9-849d-9e5d753a8a35,Pery Tompul,Mantap,ID,5,2021-08-13 19:35:44
876d66e3-c4dd-436e-9076-60c26d6ef795,umaru san,Keren,ID,5,2021-08-13 19:30:42
ecc7185a-d1c2-4ad6-978f-ebdbb6f9130c,ferdi wiratama,nice,ID,5,2021-08-13 17:48:25
a80e4f04-38e3-444f-93e1-afd53012ad13,Poxy Talumesang,Sangat sangat bermanfaat.... Aplikasi ini....,ID,5,2021-08-13 16:37:30
7a411cef-cc68-4985-8bcc-714128468537,Rusly Sem,Ok,ID,5,2021-08-13 15:55:35
7fefa95c-da8a-4318-b030-098150f5d152,indriani anugrah,lumayan,ID,5,2021-08-13 12:46:22
13d66af6-44bd-421e-bfd8-2b79eec31341,Djemko Rawung,Aplikasi yg sangat bagus....,ID,5,2021-08-13 10:21:59
8267a7a3-953e-4a32-bd8b-3f88a0784291,Dion Singal,Bugnya bikin jadi bintang 1,ID,1,2021-08-13 05:53:49
6f53f8d6-83c4-47d7-bd75-aca9f625e704,Nino Bae,Lumayan,ID,5,2021-08-13 04:03:13
d057276b-d0d8-4ba6-b4c4-4ed967e5854e,Wahyu Subuhjr,Setiap ikut turnamen jaringan selalu nge lag kalau pas permainan unggul. Tapi kalau permainan saya buruk jaringan bagus.,ID,4,2021-08-12 20:40:36
bd7f9464-c736-4deb-b44e-8f37ff508140,Silmi Safarulhaq,nice,ID,5,2021-08-12 15:30:45
b26106ec-c280-4bd5-ac09-85c4a533237f,Dicky Alfian,Keren,ID,1,2021-08-12 04:20:44
5a7d751b-47ef-4cdd-8653-a7beb1eefac4,Zaidani Sugiharto,"Padahal device dan wifi nya bagus, tapi pas mau menang tiba² lag dan jadi salah langkah/waktunya habis, mohon diperbaiki",ID,1,2021-08-11 23:55:03
0608d944-89bd-4b22-9310-21c1e66908d0,Shev Oroh,Tolol pas udah mau menang malah menyambungkan,ID,1,2021-08-11 21:54:58
b9076e8b-4842-4a22-a315-fd357bf5e226,ijul 21,Jelek,ID,2,2021-08-11 19:25:26
88f50ab9-c3b2-43d6-ab38-abe125f1cc42,Eko Prastowo Aji,Siip,ID,5,2021-08-11 16:37:48
d14ce06f-b478-4a25-bac1-383f3eb3b9ee,untung mulyadi,"alhamdlh.. di antara aplikasi catur yang pernah aku download aplikasi catur ini yang terbaik, maka dari itu aku kasih bintang lima, guys silakan download ga bakalan nyesel bagus banget, rekomandasi dari aku.",ID,5,2021-08-11 16:30:06
f578bea4-6145-4903-8988-4f5e893cc6b4,Reza J,"Game ini sangat buruk, karena adik saya maksa saya",ID,1,2021-08-11 12:18:28
f604f86f-2545-447a-8c96-2812f4949663,Ihsan,Kalau main menang terus dibilangin cheat,ID,3,2021-08-11 10:23:12
03780780-8174-4d2b-ad57-e8dff49be0f9,dedi krisna,terbaik👍👍👍👍👍,ID,5,2021-08-11 07:04:20
fcf3d8a5-dfc1-4464-ba1f-4a57af08bb6b,Andrian Nunchaku,bikin turnament sendiri kenapa di hilangkan?..,ID,4,2021-08-11 06:36:21
fb1498bb-7f24-4343-8427-2b5ab2aa2977,Risky Firmansyah,kasih opsi chating,ID,4,2021-08-11 00:07:39
97f381b0-561f-4a4f-bde4-76cce2d7f070,SUPPORT TMD,luar biasa,ID,5,2021-08-10 23:44:03
b15ad19a-8aac-4e07-865e-ece0c0ed5ac7,ganeas mahesa,"rekomended buat penghoby catur,, salam bidak nakal",ID,5,2021-08-10 23:08:33
ded145e3-c773-49b5-a910-cd0ff7c09d6f,arik tujuhlapan,Bagus buat pemula,ID,5,2021-08-10 22:51:48
511e4454-b0f2-420d-bf98-b56e749ada64,yuddymf nayoan,awesome,ID,5,2021-08-10 20:32:35
336a04e7-f85e-4fc4-8770-ccca1ff6c9f4,CHECK MATE,saya ingin tanya...... chess. com itu kalau menutup akun berdasarkan bukti apa sih...... kalau nggak ada bukti kuat jangan sembarangan banned.......memangnya kalau juara 100 mengalahkan juara 1 artinya main curang.......selain itu saya mau tanya...... sebenarnya chess. com itu punya hadiah nyata nggak sih....... 🐒,ID,1,2021-08-10 19:16:59
7a0e845e-ad5f-4698-98bf-e5f65f30dc1b,iseng iseng ajah,Lumayan,ID,4,2021-08-10 18:16:58
cfb93f13-cc4a-4a87-bae1-920b76e643c4,Petrus Siboro,Mantap,ID,5,2021-08-10 18:08:17
6cfefad5-c53d-4919-8321-d659147d59fc,Uliah Shafar,Benar benar catur.,ID,5,2021-08-10 16:37:41
fa8a4b35-b7ff-4615-865f-9ddb865abbed,Mars,Tambahkan co-op mode Jadi bisa main sama teman dengan 1 HP...,ID,3,2021-08-10 16:36:52
83ee4637-e176-49ab-acb7-b406ee26d4fa,andi sutarno,Ahhh....,ID,5,2021-08-10 14:30:56
a9969b57-cd1e-437d-aba2-6548f85ee5c1,Elkavi Mendame,Keren,ID,5,2021-08-10 12:15:40
